cellid	pop
cell_3637	3
cell_3640	3
cell_3641	3
cell_3648	3
cell_3649	3
cell_3654	3
cell_3657	3
cell_3658	3
cell_3659	3
cell_3660	3
cell_3661	3
cell_3663	3
cell_3665	3
cell_3667	3
cell_3668	3
cell_3669	3
cell_3671	3
cell_3672	3
cell_3673	3
cell_3674	3
cell_3675	3
cell_3676	3
cell_3677	3
cell_3678	3
cell_3679	3
cell_3682	3
cell_3685	3
cell_3687	3
cell_3690	3
cell_3693	3
cell_3696	3
cell_3698	3
cell_3702	3
cell_3703	3
cell_3704	3
cell_3706	3
cell_3707	3
cell_3709	3
cell_3710	3
cell_3713	3
cell_3719	3
cell_3722	3
cell_3724	3
cell_3727	3
cell_3728	3
cell_3729	3
cell_3731	3
cell_3734	3
cell_3735	3
cell_3738	3
cell_3740	3
cell_3741	3
cell_3744	3
cell_3746	3
cell_3747	3
cell_3755	3
cell_3760	3
cell_3761	3
cell_3762	3
cell_3766	3
cell_3769	3
cell_3776	3
cell_3779	3
cell_3782	3
cell_3783	3
cell_3784	3
cell_3787	3
cell_3788	3
cell_3790	3
cell_3794	3
cell_3795	3
cell_3798	3
cell_3800	3
cell_3801	3
cell_3802	3
cell_3807	3
cell_3811	3
cell_3816	3
cell_3817	3
cell_3820	3
cell_3821	3
cell_3824	3
cell_3827	3
cell_3828	3
cell_3829	3
cell_3830	3
cell_3832	3
cell_3835	3
cell_3836	3
cell_3837	3
cell_3839	3
cell_3841	3
cell_3845	3
cell_3847	3
cell_3848	3
cell_3850	3
cell_3852	3
cell_3853	3
cell_3855	3
cell_3858	3
cell_3859	3
cell_3861	3
cell_3863	3
cell_3864	3
cell_3867	3
cell_3871	3
cell_3872	3
cell_3874	3
cell_3877	3
cell_3879	3
cell_3881	3
cell_3888	3
cell_3889	3
cell_3894	3
cell_3899	3
cell_3900	3
cell_3904	3
cell_3905	3
cell_3907	3
cell_3909	3
cell_3910	3
cell_3913	3
cell_3914	3
cell_3915	3
cell_3916	3
cell_3920	3
cell_3922	3
cell_3923	3
cell_3925	3
cell_3926	3
cell_3927	3
cell_3928	3
cell_3934	3
cell_3935	3
cell_3937	3
cell_3938	3
cell_3939	3
cell_3942	3
cell_3943	3
cell_3944	3
cell_3950	3
cell_3951	3
cell_3953	3
cell_3954	3
cell_3957	3
cell_3958	3
cell_3961	3
cell_3966	3
cell_3968	3
cell_3972	3
cell_3977	3
cell_3978	3
cell_3979	3
cell_3981	3
cell_3983	3
cell_3984	3
cell_3985	3
cell_3986	3
cell_3987	3
cell_3989	3
cell_3991	3
cell_3995	3
cell_3996	3
cell_4000	3
