cellid	pop
cell_3610	3
cell_3611	3
cell_3612	3
cell_3615	3
cell_3616	3
cell_3619	3
cell_3622	3
cell_3623	3
cell_3624	3
cell_3625	3
cell_3627	3
cell_3628	3
cell_3629	3
cell_3631	3
cell_3633	3
cell_3636	3
cell_3638	3
cell_3639	3
cell_3642	3
cell_3643	3
cell_3644	3
cell_3645	3
cell_3646	3
cell_3647	3
cell_3650	3
cell_3651	3
cell_3652	3
cell_3653	3
cell_3655	3
cell_3656	3
cell_3662	3
cell_3664	3
cell_3666	3
cell_3670	3
cell_3680	3
cell_3681	3
cell_3683	3
cell_3684	3
cell_3686	3
cell_3688	3
cell_3689	3
cell_3691	3
cell_3692	3
cell_3694	3
cell_3695	3
cell_3697	3
cell_3699	3
cell_3700	3
cell_3701	3
cell_3705	3
cell_3708	3
cell_3711	3
cell_3712	3
cell_3714	3
cell_3715	3
cell_3716	3
cell_3717	3
cell_3718	3
cell_3720	3
cell_3721	3
cell_3723	3
cell_3725	3
cell_3726	3
cell_3730	3
cell_3732	3
cell_3733	3
cell_3736	3
cell_3737	3
cell_3739	3
cell_3742	3
cell_3743	3
cell_3745	3
cell_3748	3
cell_3749	3
cell_3750	3
cell_3751	3
cell_3752	3
cell_3753	3
cell_3754	3
cell_3756	3
cell_3757	3
cell_3758	3
cell_3759	3
cell_3763	3
cell_3764	3
cell_3765	3
cell_3767	3
cell_3768	3
cell_3770	3
cell_3771	3
cell_3772	3
cell_3773	3
cell_3774	3
cell_3775	3
cell_3777	3
cell_3778	3
cell_3780	3
cell_3781	3
cell_3785	3
cell_3786	3
cell_3789	3
cell_3791	3
cell_3792	3
cell_3793	3
cell_3796	3
cell_3797	3
cell_3799	3
cell_3803	3
cell_3804	3
cell_3805	3
cell_3806	3
cell_3808	3
cell_3809	3
cell_3810	3
cell_3812	3
cell_3813	3
cell_3814	3
cell_3815	3
cell_3818	3
cell_3819	3
cell_3822	3
cell_3823	3
cell_3825	3
cell_3826	3
cell_3831	3
cell_3833	3
cell_3834	3
cell_3838	3
cell_3840	3
cell_3842	3
cell_3843	3
cell_3844	3
cell_3846	3
cell_3849	3
cell_3851	3
cell_3854	3
cell_3856	3
cell_3857	3
cell_3860	3
cell_3862	3
cell_3865	3
cell_3866	3
cell_3868	3
cell_3869	3
cell_3870	3
cell_3873	3
cell_3875	3
cell_3876	3
cell_3878	3
cell_3880	3
cell_3882	3
cell_3883	3
cell_3884	3
cell_3885	3
cell_3886	3
cell_3887	3
cell_3890	3
cell_3891	3
cell_3892	3
cell_3893	3
cell_3895	3
cell_3896	3
cell_3897	3
cell_3898	3
cell_3901	3
cell_3902	3
cell_3903	3
cell_3906	3
cell_3908	3
cell_3911	3
cell_3912	3
cell_3917	3
cell_3918	3
cell_3919	3
cell_3921	3
cell_3924	3
cell_3929	3
cell_3930	3
cell_3931	3
cell_3932	3
cell_3933	3
cell_3936	3
cell_3940	3
cell_3941	3
cell_3945	3
cell_3946	3
cell_3947	3
cell_3948	3
cell_3949	3
cell_3952	3
cell_3955	3
cell_3956	3
cell_3959	3
cell_3960	3
cell_3962	3
cell_3963	3
cell_3964	3
cell_3965	3
cell_3967	3
cell_3969	3
cell_3970	3
cell_3971	3
cell_3973	3
cell_3974	3
cell_3975	3
cell_3976	3
cell_3980	3
cell_3982	3
cell_3988	3
cell_3990	3
cell_3992	3
cell_3993	3
cell_3994	3
cell_3997	3
cell_3998	3
cell_3999	3
