cellid	pop
cell_3566	6
cell_3567	6
cell_3568	6
cell_3571	6
cell_3577	6
cell_3578	6
cell_3582	6
cell_3586	6
cell_3588	6
cell_3590	6
cell_3591	6
cell_3592	6
cell_3593	6
cell_3595	6
cell_3597	6
cell_3600	6
cell_3605	6
cell_3607	6
cell_3608	6
cell_3609	6
cell_3610	6
cell_3612	6
cell_3618	6
cell_3619	6
cell_3620	6
cell_3621	6
cell_3622	6
cell_3623	6
cell_3624	6
cell_3625	6
cell_3627	6
cell_3628	6
cell_3629	6
cell_3632	6
cell_3633	6
cell_3634	6
cell_3635	6
cell_3636	6
cell_3637	6
cell_3638	6
cell_3640	6
cell_3641	6
cell_3642	6
cell_3643	6
cell_3644	6
cell_3646	6
cell_3652	6
cell_3656	6
cell_3657	6
cell_3659	6
cell_3660	6
cell_3661	6
cell_3662	6
cell_3663	6
cell_3664	6
cell_3666	6
cell_3670	6
cell_3674	6
cell_3676	6
cell_3680	6
cell_3681	6
cell_3682	6
cell_3684	6
cell_3685	6
cell_3686	6
cell_3687	6
cell_3689	6
cell_3690	6
cell_3692	6
cell_3696	6
cell_3698	6
cell_3699	6
cell_3700	6
cell_3701	6
cell_3706	6
cell_3707	6
cell_3710	6
cell_3712	6
cell_3714	6
cell_3715	6
cell_3717	6
cell_3719	6
cell_3722	6
cell_3723	6
cell_3724	6
cell_3726	6
cell_3727	6
cell_3728	6
cell_3731	6
cell_3732	6
cell_3733	6
cell_3734	6
cell_3738	6
cell_3740	6
cell_3742	6
cell_3744	6
cell_3748	6
cell_3749	6
cell_3753	6
cell_3755	6
cell_3756	6
cell_3757	6
cell_3760	6
cell_3761	6
cell_3762	6
cell_3768	6
cell_3769	6
cell_3770	6
cell_3772	6
cell_3774	6
cell_3776	6
cell_3777	6
cell_3779	6
cell_3784	6
cell_3787	6
cell_3788	6
cell_3791	6
cell_3794	6
cell_3795	6
cell_3797	6
cell_3798	6
cell_3800	6
cell_3801	6
cell_3805	6
cell_3808	6
cell_3809	6
cell_3810	6
cell_3812	6
cell_3813	6
cell_3818	6
cell_3819	6
cell_3820	6
cell_3821	6
cell_3822	6
cell_3824	6
cell_3828	6
cell_3832	6
cell_3837	6
cell_3840	6
cell_3842	6
cell_3844	6
cell_3847	6
cell_3848	6
cell_3850	6
cell_3851	6
cell_3853	6
cell_3854	6
cell_3857	6
cell_3860	6
cell_3862	6
cell_3863	6
cell_3865	6
cell_3869	6
cell_3871	6
cell_3872	6
cell_3873	6
cell_3876	6
cell_3880	6
cell_3882	6
cell_3883	6
cell_3884	6
cell_3886	6
cell_3890	6
cell_3891	6
cell_3896	6
cell_3898	6
cell_3900	6
cell_3906	6
cell_3908	6
cell_3909	6
cell_3910	6
cell_3912	6
cell_3913	6
cell_3918	6
cell_3919	6
cell_3920	6
cell_3921	6
cell_3922	6
cell_3923	6
cell_3924	6
cell_3925	6
cell_3926	6
cell_3927	6
cell_3929	6
cell_3930	6
cell_3931	6
cell_3932	6
cell_3934	6
cell_3935	6
cell_3938	6
cell_3941	6
cell_3942	6
cell_3943	6
cell_3944	6
cell_3945	6
cell_3946	6
cell_3948	6
cell_3949	6
cell_3951	6
cell_3953	6
cell_3954	6
cell_3955	6
cell_3956	6
cell_3957	6
cell_3960	6
cell_3962	6
cell_3963	6
cell_3964	6
cell_3967	6
cell_3968	6
cell_3969	6
cell_3975	6
cell_3977	6
cell_3978	6
cell_3982	6
cell_3984	6
cell_3985	6
cell_3986	6
cell_3987	6
cell_3990	6
cell_3991	6
cell_3993	6
cell_3994	6
cell_3996	6
cell_3997	6
cell_3999	6
cell_4000	6
