cellid	pop
cell_3688	6
cell_3691	6
cell_3693	6
cell_3694	6
cell_3695	6
cell_3697	6
cell_3702	6
cell_3703	6
cell_3704	6
cell_3705	6
cell_3708	6
cell_3709	6
cell_3711	6
cell_3713	6
cell_3716	6
cell_3718	6
cell_3720	6
cell_3721	6
cell_3725	6
cell_3729	6
cell_3730	6
cell_3735	6
cell_3736	6
cell_3737	6
cell_3739	6
cell_3741	6
cell_3743	6
cell_3745	6
cell_3746	6
cell_3747	6
cell_3750	6
cell_3751	6
cell_3752	6
cell_3754	6
cell_3758	6
cell_3759	6
cell_3763	6
cell_3764	6
cell_3765	6
cell_3766	6
cell_3767	6
cell_3771	6
cell_3773	6
cell_3775	6
cell_3778	6
cell_3780	6
cell_3781	6
cell_3782	6
cell_3783	6
cell_3785	6
cell_3786	6
cell_3789	6
cell_3790	6
cell_3792	6
cell_3793	6
cell_3796	6
cell_3799	6
cell_3802	6
cell_3803	6
cell_3804	6
cell_3806	6
cell_3807	6
cell_3811	6
cell_3814	6
cell_3815	6
cell_3816	6
cell_3817	6
cell_3823	6
cell_3825	6
cell_3826	6
cell_3827	6
cell_3829	6
cell_3830	6
cell_3831	6
cell_3833	6
cell_3834	6
cell_3835	6
cell_3836	6
cell_3838	6
cell_3839	6
cell_3841	6
cell_3843	6
cell_3845	6
cell_3846	6
cell_3849	6
cell_3852	6
cell_3855	6
cell_3856	6
cell_3858	6
cell_3859	6
cell_3861	6
cell_3864	6
cell_3866	6
cell_3867	6
cell_3868	6
cell_3870	6
cell_3874	6
cell_3875	6
cell_3877	6
cell_3878	6
cell_3879	6
cell_3881	6
cell_3885	6
cell_3887	6
cell_3888	6
cell_3889	6
cell_3892	6
cell_3893	6
cell_3894	6
cell_3895	6
cell_3897	6
cell_3899	6
cell_3901	6
cell_3902	6
cell_3903	6
cell_3904	6
cell_3905	6
cell_3907	6
cell_3911	6
cell_3914	6
cell_3915	6
cell_3916	6
cell_3917	6
cell_3928	6
cell_3933	6
cell_3936	6
cell_3937	6
cell_3939	6
cell_3940	6
cell_3947	6
cell_3950	6
cell_3952	6
cell_3958	6
cell_3959	6
cell_3961	6
cell_3965	6
cell_3966	6
cell_3970	6
cell_3971	6
cell_3972	6
cell_3973	6
cell_3974	6
cell_3976	6
cell_3979	6
cell_3980	6
cell_3981	6
cell_3983	6
cell_3988	6
cell_3989	6
cell_3992	6
cell_3995	6
cell_3998	6
